restaurant_id,name,zone_id,district,category,price_level,base_prep_time_mean_min,base_prep_time_std_min,capacity_tier,has_consistent_promo,promo_pattern,matchday_sensitivity,latency_pressure_factor
R1746,Metropolitano Mesón 1746,Z20,San Blas-Canillejas,spanish_tapas,2,17.9,3.4,small,false,none,medium,1.31
R1747,Central Cream 1747,Z01,Centro,dessert,2,8.0,1.9,small,false,none,medium,0.9
R1748,Bernabeu Cantina 1748,Z05,Chamartín,mexican,2,13.8,2.4,large,false,random_flash,medium,1.07
R1749,Horta Slice 1749,Z16,Hortaleza,pizza,2,15.9,3.2,large,false,none,medium,1.05
R1750,Chamberi Pizza 1750,Z07,Chamberí,pizza,2,15.5,2.4,medium,false,random_flash,medium,1.17
R1751,Bernabeu Tapas 1751,Z05,Chamartín,spanish_tapas,2,17.4,2.4,large,true,healthy_lunch,high,0.99
R1752,Metropolitano Go 1752,Z20,San Blas-Canillejas,grocery_convenience,2,7.2,1.8,small,false,none,high,0.97
R1753,Vical Green 1753,Z19,Vicálvaro,healthy,2,12.4,2.0,medium,false,none,medium,1.23
R1754,Villa Burger 1754,Z18,Villa de Vallecas,burger,2,15.7,2.6,small,false,none,low,1.0
R1755,Verde Pizza 1755,Z17,Villaverde,pizza,1,17.0,3.0,small,true,lunch_combo,medium,0.77
R1756,Horta Mart 1756,Z16,Hortaleza,grocery_convenience,3,6.6,1.4,medium,false,none,high,0.77
R1757,Bernabeu Go 1757,Z05,Chamartín,grocery_convenience,1,6.7,1.3,medium,true,healthy_lunch,high,1.14
R1758,Vallecas Roots 1758,Z13,Puente de Vallecas,healthy,1,12.1,1.7,small,false,none,low,1.3
R1759,Latina Now 1759,Z10,Latina,grocery_convenience,1,6.8,1.2,small,false,none,low,0.78
R1760,Chamberi Taquería 1760,Z07,Chamberí,mexican,4,12.9,2.5,medium,true,taco_tuesday_2x1,medium,1.17
R1761,Cara Cream 1761,Z11,Carabanchel,dessert,3,8.5,2.0,small,true,lunch_combo,low,0.96
R1762,Park Pizza 1762,Z03,Retiro,pizza,1,15.1,3.3,small,true,weekend_discount,low,1.11
R1763,Vical Cream 1763,Z19,Vicálvaro,dessert,1,7.1,1.8,small,false,random_flash,medium,0.92
R1764,Chamberi District 1764,Z07,Chamberí,burger,1,14.4,2.1,medium,true,lunch_combo,medium,1.02
R1765,Aero Sweet 1765,Z21,Barajas,dessert,1,7.4,2.1,small,true,lunch_combo,medium,1.01
R1766,Latina Tapas 1766,Z10,Latina,spanish_tapas,2,18.9,2.6,small,false,random_flash,low,0.99
R1767,Golden Taquería 1767,Z04,Salamanca,mexican,2,14.3,2.3,medium,true,taco_tuesday_2x1,low,1.01
R1768,Central Green 1768,Z01,Centro,healthy,3,11.1,2.4,small,false,random_flash,low,0.8
R1769,Metropolitano Burrito 1769,Z20,San Blas-Canillejas,mexican,2,13.0,3.1,small,true,taco_tuesday_2x1,high,1.1
R1770,River Mart 1770,Z02,Arganzuela,grocery_convenience,2,6.3,1.7,small,false,none,low,1.42
R1771,Lineal Loco 1771,Z15,Ciudad Lineal,mexican,3,13.2,2.8,medium,true,taco_tuesday_2x1,medium,0.94
R1772,Central Express 1772,Z01,Centro,grocery_convenience,1,7.1,1.2,medium,false,none,medium,0.99
R1773,Park Patty 1773,Z03,Retiro,burger,3,13.9,2.8,small,false,none,low,0.91
R1774,Golden Tapas 1774,Z04,Salamanca,spanish_tapas,3,15.7,2.5,medium,false,none,medium,1.29
R1775,Norte Sweet 1775,Z06,Tetuán,dessert,2,8.8,1.9,medium,true,lunch_combo,low,0.85
R1776,Chamberi Smash 1776,Z07,Chamberí,burger,2,12.8,2.8,medium,true,lunch_combo,low,1.01
R1777,Park Garden 1777,Z03,Retiro,healthy,3,12.2,2.5,small,false,random_flash,low,1.02
R1778,Lineal Doner 1778,Z15,Ciudad Lineal,kebab,1,9.8,1.6,large,false,none,medium,0.97
R1779,Monte Oven 1779,Z08,Fuencarral-El Pardo,pizza,3,14.3,2.4,medium,true,lunch_combo,high,0.7
R1780,Park Smash 1780,Z03,Retiro,burger,2,12.9,2.1,medium,true,weekend_discount,medium,0.76
R1781,Bernabeu Tokyo 1781,Z05,Chamartín,sushi,3,20.6,4.6,medium,true,healthy_lunch,low,0.7
R1782,Metropolitano Taquería 1782,Z20,San Blas-Canillejas,mexican,1,13.5,2.8,small,true,taco_tuesday_2x1,high,1.01
R1783,Central Now 1783,Z01,Centro,grocery_convenience,1,7.2,1.5,small,false,none,low,1.02
R1784,River Slice 1784,Z02,Arganzuela,pizza,1,16.1,2.3,small,true,weekend_discount,medium,0.91
R1785,Golden Green 1785,Z04,Salamanca,healthy,3,12.1,2.4,medium,false,none,low,0.97
R1786,River Cantina 1786,Z02,Arganzuela,mexican,2,12.5,3.2,small,false,random_flash,low,0.76
R1787,Metropolitano Hub 1787,Z20,San Blas-Canillejas,fast_food,2,10.0,1.7,medium,false,random_flash,high,0.78
R1788,Morata District 1788,Z14,Moratalaz,burger,2,13.8,2.3,small,true,weekend_discount,low,1.25
R1789,Vical Pizza 1789,Z19,Vicálvaro,pizza,2,15.2,2.7,medium,false,none,low,1.17
R1790,Chamberi Tapas 1790,Z07,Chamberí,spanish_tapas,3,17.3,2.5,medium,false,none,medium,0.71
R1791,Bernabeu Smash 1791,Z05,Chamartín,burger,2,16.0,2.3,small,true,lunch_combo,medium,1.21
R1792,Vallecas Loco 1792,Z13,Puente de Vallecas,mexican,1,12.5,2.6,small,true,taco_tuesday_2x1,medium,0.86
R1793,Verde Hub 1793,Z17,Villaverde,fast_food,3,11.0,2.1,large,false,none,low,1.32
R1794,Aravaca Pizzeria 1794,Z09,Moncloa-Aravaca,pizza,1,15.2,3.0,large,false,random_flash,low,0.7
R1795,Aero Daily 1795,Z21,Barajas,grocery_convenience,1,6.6,1.6,medium,false,none,low,0.87
R1796,Cara Burrito 1796,Z11,Carabanchel,mexican,1,13.2,2.4,small,false,none,low,1.16
R1797,Metropolitano Express 1797,Z20,San Blas-Canillejas,grocery_convenience,2,6.8,1.3,small,false,none,low,0.85
R1798,Central Green 1798,Z01,Centro,healthy,2,12.7,2.1,small,false,none,low,0.8
R1799,Norte Sakura 1799,Z06,Tetuán,sushi,2,20.3,4.0,medium,false,none,low,0.75
R1800,Vallecas Now 1800,Z13,Puente de Vallecas,grocery_convenience,2,7.6,1.8,small,false,random_flash,medium,0.85
R1801,Chamberi Gelato 1801,Z07,Chamberí,dessert,2,7.9,1.7,medium,true,lunch_combo,low,0.79
R1802,River Smash 1802,Z02,Arganzuela,burger,2,12.3,2.5,large,false,none,low,0.91
R1803,Bernabeu Hub 1803,Z05,Chamartín,fast_food,2,10.7,2.2,small,true,lunch_combo,high,1.16
R1804,Chamberi Express 1804,Z07,Chamberí,fast_food,1,11.4,1.8,medium,false,random_flash,high,0.99
R1805,Park Hub 1805,Z03,Retiro,fast_food,1,10.7,2.0,small,false,none,medium,0.88
R1806,Norte Hub 1806,Z06,Tetuán,fast_food,3,11.3,2.0,small,false,random_flash,medium,1.32
R1807,River Sweet 1807,Z02,Arganzuela,dessert,1,7.4,1.8,medium,true,lunch_combo,medium,0.77
R1808,Vical Box 1808,Z19,Vicálvaro,fast_food,2,12.3,1.8,small,true,lunch_combo,low,1.23
R1809,Bernabeu Gelato 1809,Z05,Chamartín,dessert,3,7.3,1.6,medium,false,none,medium,1.09
R1810,River Grill 1810,Z02,Arganzuela,burger,3,15.1,2.6,small,true,lunch_combo,low,0.89
R1811,Park Gelato 1811,Z03,Retiro,dessert,2,7.5,1.7,small,true,lunch_combo,medium,0.92
R1812,Villa Kebab 1812,Z18,Villa de Vallecas,kebab,3,8.6,1.5,medium,false,none,high,0.88
R1813,Vical Napoli 1813,Z19,Vicálvaro,pizza,2,16.2,2.4,large,true,weekend_discount,high,1.01
R1814,Bernabeu Pizzeria 1814,Z05,Chamartín,pizza,3,16.3,2.9,small,false,random_flash,medium,1.28
R1815,Morata Patty 1815,Z14,Moratalaz,burger,2,13.8,2.9,large,true,weekend_discount,medium,0.94
R1816,Latina Slice 1816,Z10,Latina,pizza,2,14.4,2.3,medium,false,random_flash,low,1.25
R1817,Chamberi Grill 1817,Z07,Chamberí,burger,3,14.7,2.8,medium,true,weekend_discount,medium,1.06
R1818,Park Wrap 1818,Z03,Retiro,kebab,2,8.1,1.9,small,false,random_flash,low,0.75
R1819,Usera Casa 1819,Z12,Usera,spanish_tapas,2,18.1,2.9,medium,false,none,low,1.13
R1820,River Corner 1820,Z02,Arganzuela,fast_food,1,11.3,2.2,small,false,random_flash,medium,1.23
R1821,Horta Pizza 1821,Z16,Hortaleza,pizza,1,16.7,2.6,medium,false,none,low,1.13
R1822,Verde Azteca 1822,Z17,Villaverde,mexican,2,13.2,3.1,medium,false,none,low,1.07
R1823,Usera Smash 1823,Z12,Usera,burger,2,13.3,2.6,small,true,weekend_discount,low,1.02
R1824,Golden Bowl 1824,Z04,Salamanca,healthy,2,12.6,1.7,small,false,none,medium,1.34
R1825,Park Taquería 1825,Z03,Retiro,mexican,3,11.7,2.9,medium,false,none,medium,0.88
R1826,Metropolitano Roma 1826,Z20,San Blas-Canillejas,pizza,1,18.2,2.6,small,true,weekend_discount,high,0.7
R1827,Lineal Brothers 1827,Z15,Ciudad Lineal,kebab,2,9.1,1.9,medium,false,random_flash,medium,0.94
R1828,Chamberi Express 1828,Z07,Chamberí,fast_food,1,10.8,2.0,small,true,weekend_discount,medium,0.99
R1829,Park Sweet 1829,Z03,Retiro,dessert,2,7.5,1.5,medium,false,random_flash,medium,1.12
R1830,Lineal Tokyo 1830,Z15,Ciudad Lineal,sushi,2,20.6,4.0,small,false,random_flash,high,1.13
R1831,Park Kebab 1831,Z03,Retiro,kebab,2,8.1,1.5,medium,false,none,medium,1.13
R1832,Chamberi Box 1832,Z07,Chamberí,fast_food,1,10.8,1.8,small,false,random_flash,medium,0.86
R1833,Park Sushi 1833,Z03,Retiro,sushi,4,21.8,4.8,medium,true,healthy_lunch,low,1.01
R1834,Chamberi Box 1834,Z07,Chamberí,fast_food,1,10.4,2.1,medium,true,lunch_combo,low,1.5
R1835,Norte Taquería 1835,Z06,Tetuán,mexican,2,15.2,2.7,small,true,taco_tuesday_2x1,low,1.1
R1836,Golden Casa 1836,Z04,Salamanca,spanish_tapas,2,17.1,2.4,large,false,none,low,0.88
R1837,Monte Roll 1837,Z08,Fuencarral-El Pardo,sushi,2,21.2,3.5,medium,false,none,low,1.26
R1838,Usera Stack 1838,Z12,Usera,burger,1,14.1,2.1,large,false,random_flash,low,0.84
R1839,Latina Burger 1839,Z10,Latina,burger,1,14.6,2.3,small,true,lunch_combo,low,1.2
R1840,Golden District 1840,Z04,Salamanca,burger,2,14.8,2.6,small,true,lunch_combo,medium,1.0
R1841,Norte Pizzeria 1841,Z06,Tetuán,pizza,2,15.2,2.7,medium,true,lunch_combo,low,1.0
R1842,Norte Smash 1842,Z06,Tetuán,burger,2,14.6,2.2,small,true,weekend_discount,medium,0.99
R1843,Golden Stack 1843,Z04,Salamanca,burger,3,15.0,2.5,large,true,lunch_combo,high,1.06
R1844,Latina Doner 1844,Z10,Latina,kebab,2,8.6,1.5,small,false,none,high,1.11
R1845,Norte Bites 1845,Z06,Tetuán,fast_food,1,10.6,1.8,large,false,none,medium,1.06
R1846,Villa Grill 1846,Z18,Villa de Vallecas,kebab,3,9.1,1.7,small,false,none,medium,0.75
R1847,Metropolitano Bodega 1847,Z20,San Blas-Canillejas,spanish_tapas,2,17.7,2.5,large,false,none,high,1.13
R1848,Vical Azteca 1848,Z19,Vicálvaro,mexican,1,12.5,2.5,medium,true,taco_tuesday_2x1,low,0.7
R1849,Verde Stack 1849,Z17,Villaverde,burger,2,14.6,2.1,small,false,random_flash,low,0.76
R1850,River Roots 1850,Z02,Arganzuela,healthy,3,13.0,2.1,medium,false,none,low,0.98
R1851,Golden Burger 1851,Z04,Salamanca,burger,4,15.4,2.3,small,true,weekend_discount,low,1.1
R1852,Morata Tokyo 1852,Z14,Moratalaz,sushi,3,20.1,4.2,medium,false,none,low,0.99
R1853,Aravaca Churro 1853,Z09,Moncloa-Aravaca,dessert,1,8.5,1.8,medium,true,lunch_combo,high,1.01
R1854,Vallecas Burger 1854,Z13,Puente de Vallecas,burger,3,14.8,2.3,small,true,weekend_discount,low,1.23
R1855,Chamberi Cookie 1855,Z07,Chamberí,dessert,2,7.7,1.9,medium,false,none,low,1.03
R1856,Aravaca Sushi 1856,Z09,Moncloa-Aravaca,sushi,3,18.5,3.6,small,false,random_flash,medium,0.73
R1857,Bernabeu Pizza 1857,Z05,Chamartín,pizza,1,17.1,2.3,small,false,none,high,1.01
R1858,Norte Now 1858,Z06,Tetuán,grocery_convenience,1,7.2,1.5,small,false,none,medium,0.91
R1859,Central Patty 1859,Z01,Centro,burger,3,12.9,2.6,medium,false,none,low,1.25
R1860,Central Taquería 1860,Z01,Centro,mexican,2,12.9,3.1,small,true,weekend_discount,high,1.0
R1861,Verde Brothers 1861,Z17,Villaverde,kebab,2,7.7,1.5,small,false,none,medium,1.03
R1862,Horta Express 1862,Z16,Hortaleza,fast_food,2,11.2,1.6,small,false,random_flash,low,0.83
R1863,Norte Roma 1863,Z06,Tetuán,pizza,2,15.8,3.1,small,true,weekend_discount,low,0.7
R1864,Latina Grill 1864,Z10,Latina,burger,1,13.5,2.0,small,true,weekend_discount,high,1.21
R1865,Golden Roma 1865,Z04,Salamanca,pizza,1,15.5,2.7,medium,false,none,high,0.85
R1866,Horta Corner 1866,Z16,Hortaleza,fast_food,2,10.3,1.8,medium,true,weekend_discount,low,1.27
R1867,Golden Express 1867,Z04,Salamanca,fast_food,3,10.9,1.8,medium,true,weekend_discount,medium,0.87
R1868,Vallecas Express 1868,Z13,Puente de Vallecas,grocery_convenience,1,6.5,1.8,medium,false,none,low,0.95
R1869,Villa Corner 1869,Z18,Villa de Vallecas,fast_food,2,11.9,1.7,small,true,lunch_combo,low,0.93
R1870,Verde Oven 1870,Z17,Villaverde,pizza,2,14.6,3.3,medium,true,lunch_combo,low,0.92
R1871,Chamberi Taberna 1871,Z07,Chamberí,spanish_tapas,2,18.3,3.4,large,true,healthy_lunch,medium,0.86
R1872,Monte Burrito 1872,Z08,Fuencarral-El Pardo,mexican,1,12.4,2.5,large,true,taco_tuesday_2x1,medium,0.77
R1873,Latina LaPlaza 1873,Z10,Latina,spanish_tapas,2,17.4,3.0,medium,false,none,low,1.15
R1874,Park Grill 1874,Z03,Retiro,burger,2,12.7,2.0,small,true,weekend_discount,medium,1.09
R1875,Central Azteca 1875,Z01,Centro,mexican,1,12.2,2.8,medium,false,random_flash,high,0.7
R1876,Villa Market 1876,Z18,Villa de Vallecas,grocery_convenience,2,7.9,1.4,small,false,none,medium,1.1
R1877,Park Bites 1877,Z03,Retiro,fast_food,2,10.9,1.9,large,false,none,low,0.89
R1878,Park Corner 1878,Z03,Retiro,fast_food,4,11.0,2.0,small,true,weekend_discount,low,0.86
R1879,Park Express 1879,Z03,Retiro,fast_food,2,10.5,2.1,medium,false,none,medium,1.3
R1880,Park Roots 1880,Z03,Retiro,healthy,3,12.6,1.9,medium,false,none,high,1.46
R1881,Chamberi Azteca 1881,Z07,Chamberí,mexican,2,13.1,2.7,medium,true,taco_tuesday_2x1,medium,1.09
R1882,Usera Mesón 1882,Z12,Usera,spanish_tapas,2,16.4,2.6,medium,false,none,low,0.76
R1883,Villa Pizzeria 1883,Z18,Villa de Vallecas,pizza,2,17.0,3.1,small,true,lunch_combo,low,1.31
R1884,Chamberi Slice 1884,Z07,Chamberí,pizza,1,15.7,2.7,large,true,lunch_combo,high,1.18
R1885,Lineal Box 1885,Z15,Ciudad Lineal,fast_food,2,10.9,2.1,small,true,lunch_combo,low,0.9
R1886,Vical Pizza 1886,Z19,Vicálvaro,pizza,1,15.4,3.0,small,true,lunch_combo,medium,1.28
R1887,Vallecas Corner 1887,Z13,Puente de Vallecas,fast_food,1,10.6,2.2,small,true,lunch_combo,medium,0.89
R1888,Cara Kebab 1888,Z11,Carabanchel,kebab,2,8.7,1.6,small,false,none,low,0.97
R1889,Central Stack 1889,Z01,Centro,burger,3,14.3,2.0,medium,true,weekend_discount,medium,1.45
R1890,Metropolitano Burger 1890,Z20,San Blas-Canillejas,burger,2,13.7,2.8,medium,false,random_flash,low,1.25
R1891,Monte Burrito 1891,Z08,Fuencarral-El Pardo,mexican,1,14.5,2.3,small,true,weekend_discount,high,1.02
R1892,Bernabeu Slice 1892,Z05,Chamartín,pizza,3,15.9,2.7,medium,false,random_flash,low,1.05
R1893,Chamberi Cantina 1893,Z07,Chamberí,mexican,3,11.5,3.2,medium,true,taco_tuesday_2x1,low,1.06
R1894,Vallecas Tapas 1894,Z13,Puente de Vallecas,spanish_tapas,2,17.9,3.2,small,true,healthy_lunch,low,0.88
R1895,Lineal Grill 1895,Z15,Ciudad Lineal,burger,1,13.9,2.2,medium,false,random_flash,low,1.06
R1896,River Fit 1896,Z02,Arganzuela,healthy,3,10.7,2.4,small,false,none,low,0.85
R1897,Lineal Napoli 1897,Z15,Ciudad Lineal,pizza,2,15.1,2.8,medium,false,random_flash,medium,0.85
R1898,Vallecas Express 1898,Z13,Puente de Vallecas,fast_food,3,10.9,2.2,small,true,weekend_discount,high,1.02
R1899,Vical LaPlaza 1899,Z19,Vicálvaro,spanish_tapas,2,17.4,2.5,small,true,healthy_lunch,low,0.97
R1900,Golden Churro 1900,Z04,Salamanca,dessert,2,8.6,1.9,large,false,none,medium,1.1
R1901,Cara Azteca 1901,Z11,Carabanchel,mexican,1,11.9,2.6,medium,false,random_flash,low,1.07
R1902,Horta Stack 1902,Z16,Hortaleza,burger,4,14.4,2.5,small,false,none,low,1.35
R1903,Golden Sakura 1903,Z04,Salamanca,sushi,2,20.7,4.2,medium,false,none,low,1.18
R1904,Norte Pizza 1904,Z06,Tetuán,pizza,1,13.7,2.4,large,true,weekend_discount,medium,0.85
R1905,Lineal Grill 1905,Z15,Ciudad Lineal,burger,2,14.7,2.7,medium,true,weekend_discount,low,1.22
R1906,Chamberi Kebab 1906,Z07,Chamberí,kebab,2,8.4,2.0,medium,false,none,low,1.48
R1907,Chamberi Go 1907,Z07,Chamberí,fast_food,2,10.6,2.1,small,false,none,medium,0.97
R1908,River Shawarma 1908,Z02,Arganzuela,kebab,1,9.3,1.9,large,true,healthy_lunch,low,1.04
R1909,Usera Napoli 1909,Z12,Usera,pizza,2,16.8,2.8,small,false,random_flash,medium,0.79
R1910,Cara Now 1910,Z11,Carabanchel,grocery_convenience,1,6.6,1.8,small,false,none,medium,1.11
R1911,Horta Taco 1911,Z16,Hortaleza,mexican,1,12.3,2.7,medium,false,none,medium,1.05
R1912,Golden Patty 1912,Z04,Salamanca,burger,2,14.9,2.2,small,false,none,high,1.11
R1913,Golden Roll 1913,Z04,Salamanca,sushi,3,17.2,3.3,medium,false,none,medium,0.77
R1914,Aravaca Azteca 1914,Z09,Moncloa-Aravaca,mexican,2,12.6,2.8,medium,false,none,medium,0.81
R1915,Bernabeu Express 1915,Z05,Chamartín,grocery_convenience,2,7.3,1.3,medium,false,random_flash,medium,0.77
R1916,Vical Roma 1916,Z19,Vicálvaro,pizza,2,14.9,3.4,small,false,random_flash,high,0.95
R1917,Bernabeu Bites 1917,Z05,Chamartín,fast_food,1,10.2,2.3,small,true,weekend_discount,medium,0.85
R1918,Aero Grill 1918,Z21,Barajas,burger,3,14.8,2.5,large,true,weekend_discount,medium,1.04
R1919,Golden Bodega 1919,Z04,Salamanca,spanish_tapas,3,18.0,3.5,medium,false,random_flash,medium,1.09
R1920,Central Sakura 1920,Z01,Centro,sushi,4,19.2,4.4,small,false,none,low,1.02
R1921,Aravaca Slice 1921,Z09,Moncloa-Aravaca,pizza,1,16.9,2.7,small,true,weekend_discount,high,0.91
R1922,Bernabeu Pizzeria 1922,Z05,Chamartín,pizza,2,14.4,2.9,medium,true,weekend_discount,low,0.9
R1923,Norte Napoli 1923,Z06,Tetuán,pizza,1,14.4,3.3,medium,false,none,medium,0.87
R1924,Chamberi Corner 1924,Z07,Chamberí,fast_food,3,11.8,2.0,small,false,none,low,0.96
R1925,Central Doner 1925,Z01,Centro,kebab,2,9.2,1.6,large,false,none,low,1.04
R1926,River Kebab 1926,Z02,Arganzuela,kebab,2,8.9,1.7,large,false,none,low,1.16
R1927,Park Go 1927,Z03,Retiro,grocery_convenience,1,7.0,1.7,medium,false,none,low,0.91
R1928,Bernabeu Zen 1928,Z05,Chamartín,sushi,3,21.4,3.2,small,false,none,medium,1.03
R1929,Bernabeu Bodega 1929,Z05,Chamartín,spanish_tapas,3,17.0,3.0,medium,false,none,medium,1.12
R1930,Latina Pizza 1930,Z10,Latina,pizza,3,16.5,2.6,medium,true,weekend_discount,medium,0.8
R1931,Bernabeu Pizza 1931,Z05,Chamartín,pizza,1,17.0,2.3,medium,true,lunch_combo,medium,0.76
R1932,Vical Market 1932,Z19,Vicálvaro,grocery_convenience,3,7.1,1.7,small,false,none,medium,0.87
R1933,Norte District 1933,Z06,Tetuán,burger,2,14.0,2.2,medium,false,random_flash,medium,1.17
R1934,Aravaca Pizzeria 1934,Z09,Moncloa-Aravaca,pizza,3,17.2,2.4,small,false,random_flash,low,1.27
R1935,Latina Sushi 1935,Z10,Latina,sushi,2,23.5,3.3,small,true,healthy_lunch,low,1.11
R1936,Bernabeu Tokyo 1936,Z05,Chamartín,sushi,3,20.5,3.9,medium,false,none,medium,1.18
R1937,River Taberna 1937,Z02,Arganzuela,spanish_tapas,1,16.6,3.6,medium,false,random_flash,low,0.86
R1938,Latina Express 1938,Z10,Latina,fast_food,2,10.5,1.7,small,true,weekend_discount,low,0.97
R1939,Usera District 1939,Z12,Usera,burger,2,13.6,2.8,medium,false,random_flash,low,0.93
R1940,Lineal Loco 1940,Z15,Ciudad Lineal,mexican,2,12.0,2.2,medium,true,taco_tuesday_2x1,medium,1.03
R1941,Central Patty 1941,Z01,Centro,burger,2,12.7,2.1,small,true,weekend_discount,low,1.28
R1942,Morata Bites 1942,Z14,Moratalaz,fast_food,2,11.5,2.0,small,false,none,low,1.12
R1943,Vallecas Wasabi 1943,Z13,Puente de Vallecas,sushi,3,19.9,4.7,large,false,random_flash,low,0.9
R1944,River Shawarma 1944,Z02,Arganzuela,kebab,3,8.6,2.1,small,false,none,low,0.86
R1945,Lineal Green 1945,Z15,Ciudad Lineal,healthy,1,11.5,1.9,small,false,none,low,0.91
R1946,Usera Pizza 1946,Z12,Usera,pizza,2,15.1,2.8,large,true,weekend_discount,medium,0.95
R1947,Bernabeu Daily 1947,Z05,Chamartín,grocery_convenience,1,7.0,1.6,medium,false,none,high,0.71
R1948,Aravaca Gelato 1948,Z09,Moncloa-Aravaca,dessert,2,7.9,1.8,large,false,none,low,0.84
R1949,Central Corner 1949,Z01,Centro,fast_food,3,10.2,2.1,medium,false,random_flash,medium,1.15
R1950,Park Cantina 1950,Z03,Retiro,mexican,2,13.8,2.2,small,true,taco_tuesday_2x1,low,0.89
R1951,Bernabeu Mart 1951,Z05,Chamartín,grocery_convenience,2,7.2,1.3,medium,false,none,medium,0.79
R1952,Norte Taco 1952,Z06,Tetuán,mexican,1,13.0,2.7,small,true,taco_tuesday_2x1,medium,1.04
R1953,Morata Azteca 1953,Z14,Moratalaz,mexican,4,11.9,2.5,large,true,weekend_discount,low,1.01
R1954,Central Mesón 1954,Z01,Centro,spanish_tapas,4,19.6,3.2,small,true,healthy_lunch,low,1.04
R1955,Central Napoli 1955,Z01,Centro,pizza,3,17.1,2.5,medium,true,weekend_discount,low,0.99
R1956,Bernabeu Taco 1956,Z05,Chamartín,mexican,3,11.5,3.0,medium,true,taco_tuesday_2x1,medium,1.17
R1957,Central Tapas 1957,Z01,Centro,spanish_tapas,3,18.1,2.7,large,true,healthy_lunch,low,1.03
R1958,Chamberi Hub 1958,Z07,Chamberí,fast_food,2,11.0,2.1,medium,true,lunch_combo,medium,1.29
R1959,River Taco 1959,Z02,Arganzuela,mexican,1,12.1,2.5,medium,true,taco_tuesday_2x1,high,1.33
R1960,Bernabeu Fit 1960,Z05,Chamartín,healthy,3,11.5,2.4,small,false,none,medium,1.23
R1961,Latina Cantina 1961,Z10,Latina,mexican,2,13.1,2.2,small,true,taco_tuesday_2x1,low,0.94
R1962,Vallecas Market 1962,Z13,Puente de Vallecas,grocery_convenience,1,7.5,1.3,medium,false,none,low,0.95
R1963,Golden Zen 1963,Z04,Salamanca,sushi,3,21.2,3.8,small,false,none,medium,1.01
R1964,Cara Casa 1964,Z11,Carabanchel,spanish_tapas,2,18.1,2.6,medium,false,none,low,1.04
R1965,Norte Slice 1965,Z06,Tetuán,pizza,1,15.1,2.5,small,false,none,medium,0.98
R1966,Central Box 1966,Z01,Centro,fast_food,2,11.9,1.8,medium,false,none,low,1.02
R1967,Norte Smash 1967,Z06,Tetuán,burger,3,15.2,2.4,small,false,none,high,1.06
R1968,Park Roma 1968,Z03,Retiro,pizza,1,17.2,2.5,small,true,lunch_combo,medium,0.71
R1969,Vallecas Smash 1969,Z13,Puente de Vallecas,burger,2,14.9,2.5,small,true,lunch_combo,medium,0.9
R1970,Vallecas Cream 1970,Z13,Puente de Vallecas,dessert,2,8.0,1.6,medium,false,none,medium,0.99
R1971,Latina Tokyo 1971,Z10,Latina,sushi,3,21.0,4.6,small,false,none,medium,0.83
R1972,Vallecas Wasabi 1972,Z13,Puente de Vallecas,sushi,1,20.9,4.2,medium,false,none,low,1.12
R1973,River Corner 1973,Z02,Arganzuela,fast_food,3,11.5,2.2,small,true,lunch_combo,medium,0.72
R1974,Chamberi Taco 1974,Z07,Chamberí,mexican,2,13.3,2.9,small,true,weekend_discount,low,1.29
R1975,Golden Patty 1975,Z04,Salamanca,burger,2,14.2,2.6,medium,false,random_flash,high,1.03
R1976,Metropolitano District 1976,Z20,San Blas-Canillejas,burger,3,14.5,2.0,small,true,lunch_combo,high,0.98
R1977,Central District 1977,Z01,Centro,burger,3,14.4,2.0,small,false,random_flash,low,1.0
R1978,River Smash 1978,Z02,Arganzuela,burger,1,15.1,2.6,medium,true,lunch_combo,low,1.1
R1979,Park Slice 1979,Z03,Retiro,pizza,3,15.8,2.8,medium,true,weekend_discount,low,0.95
R1980,Park LaPlaza 1980,Z03,Retiro,spanish_tapas,4,19.6,3.1,small,false,none,medium,1.05
R1981,Vical Slice 1981,Z19,Vicálvaro,pizza,1,17.0,2.6,small,true,lunch_combo,medium,1.1
R1982,Verde Doner 1982,Z17,Villaverde,kebab,1,9.6,1.9,small,false,none,low,1.13
